Time,X1,X2,X3,Label
20916,-1.4797662,-7.917774700000001,6.0473045999999995,0
20917,-1.0583868,-7.302465,6.370522,0
20918,-1.0751462,-7.019949,6.633883999999999,0
20919,-1.3049896,-7.192331299999999,6.246023,0
20920,-1.6880618000000003,-7.7214503,6.1191306,0
20921,-1.5324388,-8.176349,5.7073279999999995,0
20922,-0.7543232,-5.880309,7.510161999999999,0
20923,-1.2906243999999998,-7.764546000000001,6.193351,0
20924,-1.6042646999999999,-7.55625,5.697751,0
20925,-1.7000328000000002,-7.230639,6.339397,0
20926,-1.4342765,-7.6065283,6.0377279999999995,0
20927,-1.3648446,-7.6783543000000005,5.68578,0
20928,-1.5946878999999998,-7.9393225,5.4248123,0
20929,-1.7838299,-7.934533999999999,4.9268184,0
20930,-1.7670705000000002,-7.5610384999999996,6.559664,0
20931,-1.3935751,-9.155577000000001,5.738452400000001,0
20932,0.5792472,-7.422175,7.6250834,0
20933,-0.90515786,-7.103746000000001,5.9467483,0
20934,-1.3648446,-5.672013300000001,6.471078400000001,0
20935,-1.8963574,-8.075792,6.167014599999999,0
20936,-2.1166238999999996,-6.6273,6.3537626,0
20937,-2.14296,-7.228244999999999,7.1366663,0
20938,-1.8436848999999997,-6.579416,6.942736,0
20939,-1.9011457999999999,-6.4788594,6.552480999999999,0
20940,-2.119018,-6.924181,6.4830494000000005,0
20941,-2.1836617,-6.215497,6.626701400000001,0
20942,-2.119018,-7.290494,6.6769795,0
20943,-1.9921255,-6.256199,6.995408500000001,0
20944,-1.8053776999999998,-6.38788,7.2779240000000005,0
20945,-2.154931,-6.0024133,6.906822999999999,0
20946,-1.8843863999999997,-6.852355,6.241235,0
20947,-1.8795979999999999,-6.4261870000000005,6.813449,0
20948,-1.9921255,-6.411822,7.038504,0
20949,-2.056769,-6.7158856,6.856545,0
20950,-2.06874,-6.9553056,7.1510315,0
20951,-1.8269255000000002,-6.440551999999999,6.4255886,0
20952,-1.654543,-8.1140995,7.086388,0
20953,-2.0495863,-5.9784713,6.7966895,0
20954,-2.1956327,-6.3830914000000005,6.7607764999999995,0
20955,-1.9131168,-6.86672,6.866122,0
20956,-1.7000328000000002,-7.2617636,6.597971,0
20957,-1.8772038,-6.780529,6.717681,0
20958,-1.8891748,-6.74701,6.789507,0
20959,-2.032827,-6.895450599999999,6.6051535999999995,0
20960,-1.8867806,-7.005584,6.303484,0
20961,-1.6401778000000002,-6.780529,6.4255886,0
20962,-1.6928502,-7.094169,6.5189624,0
20963,-1.8652327000000002,-7.15163,6.432771,0
20964,-1.9394529999999999,-7.3359838,6.0066032,0
20965,-1.9442414000000001,-7.649624,6.099977,0
20966,-1.3025954,-7.517942999999999,5.9802669999999996,0
20967,-1.3720272,-6.452523,6.612336,0
20968,-1.6234183,-6.2969003,6.6985273,0
20969,-1.7000328000000002,-7.5969515,5.8007016,0
20970,-1.5898995,-8.590546,5.8773165,0
20971,-1.4797662,-6.9648824000000005,6.375310400000001,0
20972,-1.7335516,-7.048679400000001,6.348974,0
20973,-2.0064907,-7.170783500000001,6.092794400000001,0
20974,-2.154931,-7.1588125,5.9635077,0
20975,-1.7239748,-7.5514617,5.8797107,0
20976,-1.8939631999999997,-7.3096476,6.171803,0
20977,-1.7431284,-7.371896700000001,6.559664,0
20978,-1.7287631999999997,-7.240216,6.808660499999999,0
20979,-1.7838299,-7.118111,5.5564933,0
20980,-1.0799346,-6.53632,6.914005800000001,0
20981,-1.5204678,-6.2083144,6.2747535999999995,0
20982,-1.7981951,-7.3599257,6.138284,0
20983,-1.7910125,-7.201908599999999,6.5452986,0
20984,-1.9777601999999999,-7.1803603,6.2244754,0
20985,-1.3600562,-7.788488,6.9499187000000004,0
20986,-1.0799346,-8.063821,6.7152867,0
20987,-1.8101661,-6.699126,5.961113500000001,0
20988,-1.9370588,-7.024737400000001,5.803096,0
20989,-1.9059342000000001,-7.072621300000001,6.5452986,0
20990,-1.6138415000000002,-7.5035777,6.8397856,0
20991,-1.6952444,-7.0654387000000005,5.1782093,0
20992,-1.2594998,-6.3974566,6.794295299999999,0
20993,-1.8221371,-6.950517,5.6570497,0
20994,-1.7574936999999997,-6.902633,6.461501599999999,0
20995,-1.5946878999999998,-7.2857056,6.882880999999999,0
20996,-1.6449662,-7.0151606,6.186168,0
20997,-1.7120038,-7.410203999999999,6.416012,0
20998,-1.6689082,-7.2976766,6.4830494000000005,0
20999,-1.7120038,-7.393444500000001,6.2747535999999995,0
21000,-1.9179051999999999,-7.1803603,6.205322,0
21001,-1.8676269,-7.034314,6.552480999999999,0
21002,-1.8149544999999998,-7.9249573,5.4655137,0
21003,-1.5539865,-6.972065,8.163779,0
21004,-1.7455226000000001,-6.3495726999999995,6.198139,0
21005,-1.5611691,-7.216274,5.829432,0
21006,-1.8317139,-10.604069,5.288342500000001,0
21007,-2.3847744,-6.912210000000001,4.943578,0
21008,-1.6808792000000001,-8.363096,5.85098,0
21009,-2.5356092,-7.7717285,5.0369515,0
21010,-1.9035400000000002,-7.6807485,5.7767596,0
21011,-1.7574936999999997,-6.9912186,6.248417400000001,0
21012,-1.7407342000000001,-6.7972884,6.4136176,0
21013,-1.9059342000000001,-7.81243,6.0377279999999995,0
21014,-1.7646762999999999,-7.613711,5.5708585,0
21015,-1.7263689999999998,-7.280917,5.89647,0
21016,-1.7000328000000002,-7.0606503,6.348974,0
21017,-1.6952444,-7.235427400000001,6.217293,0
21018,-1.5061026000000002,-7.9369283,7.0768113,0
21019,-0.90276366,-8.1859255,4.945972,0
21020,-1.1852795,-6.9768533999999995,6.241235,0
21021,-1.3073838,-6.9553056,5.2524295,0
21022,-1.7359457999999999,-6.914604,6.454319,0
21023,-2.1285949,-7.024737400000001,6.516568,0
21024,-2.3129485,-6.1652190000000004,7.517344500000001,0
21025,-1.9921255,-6.26817,6.966678,0
21026,-1.9059342000000001,-6.9744589999999995,6.406435,0
21027,-2.200421,-6.742222,6.7224693,0
21028,-2.3584383,-6.071845,7.148637299999999,0
21029,-2.06874,-7.3455606,7.924359,0
21030,-2.3033717,-5.317672,5.659444000000001,0
21031,-1.0368389999999998,-5.645677,7.012167999999999,0
21032,-1.4294881000000002,-6.258593,8.036886,0
21033,-1.5228620000000002,-6.265775700000001,7.4359417,0
21034,-1.501314,-6.5267434,7.251588000000001,0
21035,-1.8269255000000002,-5.9114337,6.7703533,0
21036,-1.6473604,-7.2881,6.5955770000000005,0
21037,-1.6617256,-6.639271000000001,6.954707000000001,0
21038,-1.5539865,-6.6273,6.734440299999999,0
21039,-1.4965256,-6.548291000000001,7.0576577,0
21040,-1.4869488000000002,-7.1444472999999995,6.5548754,0
21041,-1.33372,-7.142053,6.708104,0
21042,-1.2810476,-7.1133227,6.9211884,0
21043,-1.4270938999999998,-6.447735,7.000197,0
21044,-1.3002011999999998,-6.8116536,7.0217447,0
21045,-1.4103344999999998,-6.885874,6.84218,0
21046,-1.3600562,-6.8451724,6.8014779999999995,0
21047,-1.4270938999999998,-6.864325999999999,6.811054700000001,0
21048,-1.4821604,-6.818836,6.899640600000001,0
21049,-1.6090531000000001,-6.7685580000000005,6.679373700000001,0
21050,-1.5491982,-7.302465,6.547693,0
21051,-1.6425720000000001,-6.873903,6.590788400000001,0
21052,-1.6186299,-6.98643,6.720075,0
21053,-1.5204678,-7.0127664,6.5812116,0
21054,-1.6569372,-6.972065,6.588394,0
21055,-1.6018705,-7.034314,6.51178,0
21056,-1.6593314,-7.063044500000001,6.576422999999999,0
21057,-1.6090531000000001,-7.017554799999999,6.528539,0
21058,-1.5635633,-7.024737400000001,6.6147304,0
21059,-1.6234183,-6.98643,6.624307000000001,0
21060,-1.5731401000000003,-7.082198,6.562058,0
21061,-1.6162357,-7.146841499999999,6.597971,0
21062,-1.6713023999999999,-7.1492357,6.471078400000001,0
21063,-1.5252562,-6.83799,6.957101299999999,0
21064,-1.6473604,-6.689549,6.6913447,0
21065,-1.5611691,-7.082198,6.6530375,0
21066,-1.45343,-6.885874,6.6506433000000005,0
21067,-1.6114473,-6.53632,6.2747535999999995,0
21068,-1.5372271999999998,-7.2976766,7.2827125,0
21069,-1.4725837,-6.960094000000001,6.6769795,0
21070,-1.2020389,-7.472453,6.712892500000001,0
21071,-1.0464158000000001,-7.5514617,6.523751,0
21072,-1.2930186000000001,-6.4166102,6.7488055,0
21073,-1.5180736000000001,-6.818836,6.5189624,0
21074,-1.2355577,-6.854749000000001,7.0169562999999995,0
21075,-1.3839983,-6.9672766,6.7152867,0
21076,-1.3432968,-6.9888244,6.952313,0
21077,-1.8053776999999998,-7.3192244,6.523751,0
21078,-1.5539865,-7.003189599999999,6.471078400000001,0
21079,-1.5875053,-6.9672766,6.54051,0
21080,-1.6904560000000002,-7.192331299999999,6.6506433000000005,0
21081,-1.6497546000000003,-6.778135000000001,6.6314898,0
21082,-1.7574936999999997,-7.1564183,6.303484,0
21083,-1.6760907999999999,-7.3048589999999995,6.5189624,0
21084,-1.7838299,-7.1971197,6.528539,0
21085,-1.8939631999999997,-7.1827545,6.406435,0
21086,-1.9705776000000002,-6.945728999999999,6.5309334,0
21087,-1.9394529999999999,-7.1588125,6.260388400000001,0
21088,-1.8365023,-7.170783500000001,6.305878,0
21089,-1.7886183,-7.094169,6.5189624,0
21090,-1.8293197,-7.233033,6.396858,0
21091,-1.8365023,-7.252186999999999,6.310666599999999,0
21092,-1.7718589,-7.2378216,6.327426,0
21093,-1.8604443,-7.1205053,6.3513684,0
21094,-1.8269255000000002,-7.137264699999999,6.4351654,0
21095,-1.9418471999999998,-7.1971197,6.277148,0
21096,-1.8867806,-7.221062,6.2244754,0
21097,-1.8197429,-7.3072534,6.344186,0
21098,-1.8795979999999999,-7.1779660000000005,6.327426,0
21099,-1.8293197,-7.230639,6.281936,0
21100,-1.8580501,-7.165995,6.344186,0
21101,-1.8436848999999997,-7.1133227,6.155043599999999,0
21102,-1.8341081000000001,-7.4078097000000005,6.231658,0
21103,-1.8149544999999998,-7.264158,6.257994,0
21104,-1.7862241,-7.268946000000001,6.32982,0
21105,-1.7981951,-7.3503490000000005,6.344186,0
21106,-1.9107226000000002,-6.9768533999999995,6.138284,0
21107,-1.9107226000000002,-7.472453,6.147861,0
21108,-1.8436848999999997,-7.249792599999999,6.248417400000001,0
21109,-1.9729718,-7.434146000000001,6.059275599999999,0
21110,-1.9226936000000001,-7.4796357,6.123919,0
21111,-1.8772038,-7.4293575,6.0904,0
21112,-1.8101661,-7.3599257,6.080823400000001,0
21113,-2.0280384999999996,-7.5107603,6.0066032,0
21114,-1.8341081000000001,-7.2857056,6.068852400000001,0
21115,-1.7096096,-7.5131545,6.157438,0
21116,-1.4558243,-7.529914,6.099977,0
21117,-1.7120038,-7.3288009999999995,6.1646204000000004,0
21118,-1.6425720000000001,-7.477241499999999,6.123919,0
21119,-1.6904560000000002,-7.460482000000001,6.064064,0
21120,-1.6593314,-7.613711,6.059275599999999,0
21121,-1.570746,-7.333589599999999,6.056881400000001,0
21122,-1.5803227,-7.338378,6.246023,0
21123,-1.6617256,-7.501183500000001,6.257994,0
21124,-1.6234183,-7.31683,6.219687,0
21125,-1.6593314,-7.5754037,6.071246599999999,0
21126,-1.7311574,-7.4652705,6.138284,0
21127,-1.927482,-7.235427400000001,6.0473045999999995,0
21128,-1.975366,-7.3671083,5.9706903,0
21129,-1.7718589,-7.4197807000000005,6.198139,0
21130,-1.8388965,-7.2881,6.071246599999999,0
21131,-1.8700212,-7.271340400000001,6.052093,0
21132,-1.6880618000000003,-7.580192,6.143072599999999,0
21133,-1.1948563,-8.686314,6.0113916,0
21134,-1.6856676,-8.233808999999999,5.731269999999999,0
21135,-1.9969139,-8.523508,6.7464113,0
21136,-2.92347,-3.9050927000000004,7.3593273,0
21137,-2.746299,-3.4525886,7.689727,0
21138,-1.8029834999999999,-6.629694000000001,6.8469679999999995,0
21139,-2.4302645,-6.912210000000001,6.3896755999999995,0
21140,-2.9761424,-6.8236246,6.497414599999999,0
21141,-2.7319338,-6.045509,6.648249000000001,0
21142,-2.87798,-6.5770216,7.689727,0
21143,-1.9538182000000002,-6.2753525,6.418406,0
21144,-0.8093898,-8.475624,7.119907,0
21145,-1.8748096,-7.563432700000001,5.757606,0
21146,-2.176479,-6.363938,6.2125044,0
21147,-2.14296,-7.0989575,6.755988,0
21148,-1.7934067,-7.589769,6.269965,0
21149,-1.7096096,-6.201132,6.504597,0
21150,-1.9322703999999997,-7.3455606,6.4136176,0
21151,-1.4749778999999998,-7.922563,6.6027594,0
21152,-1.3121722,-7.541885000000001,6.6051535999999995,0
21153,-1.4510359,-7.161206699999999,6.5812116,0
21154,-1.7934067,-6.912210000000001,6.3777045999999995,0
21155,-2.2650645000000003,-6.213103,6.966678,0
21156,-1.8388965,-7.2881,6.241235,0
21157,-1.8795979999999999,-7.338378,6.066458,0
21158,-1.9681833999999998,-7.640047,5.977873000000001,0
21159,-2.3105542999999997,-7.0151606,6.143072599999999,0
21160,-1.8819921999999998,-7.1085343,6.396858,0
21161,-1.8101661,-7.654412299999999,6.3777045999999995,0
21162,-1.8077718999999997,-7.4532995,6.133496,0
21163,-1.8317139,-7.3120418,6.360945,0
21164,-1.8388965,-7.412598,6.145467,0
21165,-1.915511,-7.276128999999999,6.3130608,0
21166,-2.6505308,-6.3088713,6.305878,0
21167,-1.9586066000000002,-6.5770216,6.818237299999999,0
21168,-1.3002011999999998,-7.412598,6.427983,0
21169,-1.570746,-7.9201690000000005,6.157438,0
21170,-1.9202993999999998,-7.570615299999999,6.2029276,0
21171,-1.9226936000000001,-7.5730095,6.155043599999999,0
21172,-2.1645079,-8.806024,5.151873,0
21173,-2.092682,-6.7925,5.774365400000001,0
21174,-2.3297079,-5.5570917,8.027308999999999,0
21175,-1.9945197000000001,-4.7789764,8.185327000000001,0
21176,-1.5444098,-5.973683,7.902811,0
21177,-1.9610008,-5.997625,7.0935707,0
21178,-2.3967454,-5.9904423,7.0768113,0
21179,-2.7055976000000004,-5.7869353,7.095965,0
21180,-2.5499744,-7.4054155,6.693739,0
21181,-1.8867806,-6.83799,6.502203,0
21182,-1.3409026000000002,-6.1747955999999995,7.201309700000001,0
21183,-0.33294368,-6.0766335,7.23004,0
21184,-1.2547113,-5.940164,6.6171246,0
21185,-1.3887867,-6.5051955999999995,6.4495306,0
21186,-1.6329951999999999,-6.579416,7.581988000000001,0
21187,-1.7120038,-7.1348705,7.373692500000001,0
21188,-1.8939631999999997,-6.9385460000000005,6.566846400000001,0
21189,-2.035221,-7.242610000000001,6.2867246,0
21190,-2.5068789000000002,-7.017554799999999,6.1909566,0
21191,-2.617012,-6.7613754,6.720075,0
21192,-2.5164557,-6.5171665999999995,6.475867,0
21193,-2.3129485,-7.4054155,6.0377279999999995,0
21194,-2.3392847000000003,-7.161206699999999,6.370522,0
21195,-2.368015,-7.1348705,6.3130608,0
21196,-2.4901195,-7.019949,6.260388400000001,0
21197,-2.3751976000000004,-7.3599257,6.0496989999999995,0
21198,-2.0998645000000002,-6.7925,6.497414599999999,0
21199,-2.3105542999999997,-6.830807000000001,6.444742,0
21200,-2.4781485,-6.9385460000000005,6.516568,0
21201,-2.3033717,-6.8260190000000005,6.655431699999999,0
21202,-2.2602759999999997,-7.3503490000000005,6.054487,0
21203,-2.107047,-7.139659,6.01618,0
21204,-2.6505308,-7.498789299999999,5.2021513,0
21205,-2.3368905,-6.1077580000000005,6.3537626,0
21206,-2.2794297,-6.857143400000001,6.5692406000000005,0
21207,-1.6808792000000001,-5.7893295,7.4598837,0
21208,-1.2379518999999999,-5.844396,6.882880999999999,0
21209,-1.3504794,-7.103746000000001,7.117512700000001,0
21210,-1.6066589,-7.3072534,7.163002499999999,0
21211,-2.020856,-6.6847606,6.8062663,0
21212,-2.2267572999999996,-8.274510000000001,6.399252400000001,0
21213,-2.7391164,-7.517942999999999,6.471078400000001,0
21214,-2.3009775,-7.079803999999999,6.399252400000001,0
21215,-3.340061,-6.864325999999999,5.6642323,0
21216,-0.9434651,-6.639271000000001,8.199692,0
21217,-4.089446,-2.5906757999999996,3.5717,0
21218,0.08843583,-11.693431,5.9395657,0
21219,-3.2778117999999994,-4.491672,5.637896,0
21220,-3.2514756,-8.564209,6.1071596,0
21221,-2.1573252999999997,-6.940940400000001,6.6051535999999995,0
21222,-1.7167921999999998,-7.1324762999999995,6.7488055,0
21223,-2.0878935000000003,-6.0550857,6.9738607,0
21224,-1.7838299,-6.7613754,6.8230257,0
21225,-2.2890064999999997,-7.017554799999999,6.3657335999999995,0
21226,-2.0854993000000004,-6.488436,6.727257700000001,0
21227,-1.6713023999999999,-7.187542999999999,6.7727475,0
21228,-2.0256442999999997,-6.6225114000000005,6.5931826000000004,0
21229,-1.7670705000000002,-6.849961,6.9092174,0
21230,-2.0759225,-7.0845923,6.475867,0
21231,-2.0663457,-7.086986500000001,6.5309334,0
21232,-1.8293197,-6.849961,6.468684,0
21233,-1.9083284,-7.470059,6.547693,0
21234,-1.9514240000000003,-7.5083660000000005,6.5955770000000005,0
21235,-1.8676269,-7.410203999999999,6.471078400000001,0
21236,-1.8772038,-7.199514,6.444742,0
21237,-1.9777601999999999,-6.912210000000001,5.9228062999999995,0
21238,-1.4725837,-7.683142699999999,6.597971,0
21239,-1.4869488000000002,-6.203526,5.736058,0
21240,-1.6976386000000003,-5.7103205,6.3633394,0
21241,-1.7622821,-6.9672766,6.078429,0
21242,-2.2435167000000003,-7.137264699999999,6.396858,0
21243,-1.8580501,-7.067833,6.583606,0
21244,-1.6569372,-7.4868183,6.7464113,0
21245,-1.7527053,-7.005584,6.597971,0
21246,-1.8101661,-7.161206699999999,6.4806550000000005,0
21247,-1.9035400000000002,-7.1013517,6.473472599999999,0
21248,-1.9610008,-7.5825863,6.236446400000001,0
21249,-2.1621137000000004,-7.168389299999999,6.217293,0
21250,-2.0639515,-7.082198,6.143072599999999,0
21251,-2.1381717,-6.940940400000001,6.068852400000001,0
21252,-2.0519805,-6.909816,6.1765914,0
21253,-2.011279,-7.268946000000001,6.054487,0
21254,-1.7359457999999999,-7.8579197,6.6314898,0
21255,-1.7790415000000002,-7.494001,6.339397,0
21256,-2.0017023000000003,-7.1492357,5.9970264,0
21257,-1.9442414000000001,-7.3575315,6.2388406,0
21258,-1.8628384999999998,-7.386261999999999,6.1167364,0
21259,-2.011279,-7.3623199999999995,6.198139,0
21260,-1.7550994999999998,-7.364714,6.3250318,0
21261,-1.501314,-7.273734599999999,6.1789856,0
21262,-1.6952444,-7.127688,6.133496,0
21263,-2.0902877,-7.422175,5.975478599999999,0
21264,-1.3361142,-7.347954799999999,5.5924062999999995,0
21265,-1.2714708000000001,-8.02312,6.078429,0
21266,-1.3600562,-7.019949,6.427983,0
21267,-1.501314,-6.919392599999999,7.014562,0
21268,-1.7167921999999998,-7.364714,6.267571,0
21269,-1.6880618000000003,-7.374291,6.13589,0
21270,-1.7072154,-7.398233,6.0951886,0
21271,-1.6928502,-7.185148700000001,6.32982,0
21272,-1.8053776999999998,-7.1731777,6.234051999999999,0
21273,-1.8532616999999998,-7.393444500000001,6.073641,0
21274,-1.8987516,-7.278523,5.9228062999999995,0
21275,-1.7886183,-7.2976766,6.040122,0
21276,-1.8149544999999998,-6.972065,6.064064,0
21277,-1.7598879,-7.403021300000001,6.123919,0
21278,-1.8317139,-7.525125500000001,6.054487,0
21279,-1.8724154,-7.280917,6.1191306,0
21280,-1.9394529999999999,-7.4509053,6.315455,0
21281,-1.7503111,-7.278523,6.3370028,0
21282,-1.6760907999999999,-6.9553056,5.8485856,0
21283,-1.927482,-8.145224,6.001815000000001,0
21284,-1.6066589,-7.2473984,6.382493,0
21285,-1.369633,-5.8611555,6.423194400000001,0
21286,-1.4821604,-8.300847000000001,5.9635077,0
21287,-1.8005893,-7.228244999999999,6.526145,0
21288,-2.0591630000000003,-7.0989575,6.2388406,0
21289,-1.8388965,-7.592163,5.894076,0
21290,-2.18845,-7.221062,5.6402903,0
21291,-2.071134,-7.1348705,6.076035,0
21292,-2.6840498,-7.3359838,5.575647,0
21293,-0.67770875,-7.7142677,5.9252005,0
21294,-1.1469723,-7.637653,6.334608599999999,0
21295,-0.012120646,-5.746233999999999,6.444742,0
21296,-0.91234046,-4.788553,6.8014779999999995,0
21297,-0.8117840000000001,-7.398233,5.5253687000000005,0
21298,-1.5683517,-7.1827545,7.426365,0
21299,-1.5324388,-6.668000999999999,6.880487,0
21300,-1.7167921999999998,-6.210708599999999,6.851756599999999,0
21301,-1.8269255000000002,-7.0893807,5.659444000000001,0
21302,-1.6473604,-7.580192,5.89647,0
21303,-2.461389,-7.695114,5.918018,0
21304,-1.9394529999999999,-7.388656,5.2787657,0
21305,-1.2499228999999998,-7.5490675000000005,7.541286500000001,0
21306,-0.56278706,-7.3048589999999995,5.839009,0
21307,-0.26111764,-7.5658270000000005,7.141454700000001,0
21308,-1.096694,-6.1245174,7.1534257,0
21309,-1.8532616999999998,-7.273734599999999,7.4910083,0
21310,-2.7319338,-5.4804773,6.851756599999999,0
21311,-2.2578819,-6.6273,6.590788400000001,0
21312,-1.8987516,-7.249792599999999,7.146242999999999,0
21313,-1.4151228999999999,-6.670395399999999,6.267571,0
21314,-0.88600427,-6.8236246,7.749582000000001,0
21315,-2.1238064999999997,-6.727856599999999,6.076035,0
21316,-2.3632267000000002,-5.7869353,5.949142500000001,0
21317,-1.8029834999999999,-7.048679400000001,6.418406,0
21318,-2.2602759999999997,-6.6608186,6.5333276,0
21319,-2.02325,-7.266552000000001,6.930764999999999,0
21320,-1.9490298,-6.550685400000001,6.720075,0
21321,-1.8173487000000002,-6.727856599999999,6.7248635,0
21322,-1.8077718999999997,-7.106139999999999,6.66022,0
21323,-1.9897311999999998,-7.017554799999999,7.158214,0
21324,-1.8460791,-6.6225114000000005,6.765565,0
21325,-2.7247512,-7.161206699999999,6.171803,0
21326,-3.2275336,-6.292112,6.7703533,0
21327,-0.105494514,-4.9920599999999995,6.8469679999999995,0
21328,-0.71362174,-6.1317,8.678533,0
21329,-1.5922937,-6.8834796,6.4926260000000005,0
21330,-0.8692449000000001,-6.098181200000001,8.575582,0
21331,-1.0679636000000001,-5.272182,7.1653967000000005,0
21332,-1.4701895,-6.4573116,7.737611,0
21333,-1.6090531000000001,-6.770952,6.624307000000001,0
21334,-1.6832734,-7.951293499999999,5.9706903,0
21335,-2.166902,-7.403021300000001,5.89647,0
21336,-2.1262007,-7.663989,5.745635,0
21337,-2.1333832999999998,-7.3599257,6.217293,0
21338,-2.0136733,-6.8475665999999995,6.657825999999999,0
21339,-1.6689082,-6.9672766,6.636278,0
21340,-2.0495863,-6.9577,6.088006,0
21341,-1.8915689999999998,-7.233033,6.2556,0
21342,-1.9514240000000003,-7.201908599999999,6.32982,0
21343,-1.9035400000000002,-7.165995,6.475867,0
21344,-1.9921255,-7.340772,6.356157,0
21345,-1.8652327000000002,-6.9792476,6.411223400000001,0
21346,-1.7479168999999999,-7.245004,6.2963014,0
21347,-1.6713023999999999,-7.3311953999999995,6.248417400000001,0
21348,-1.8365023,-7.189937,6.317849,0
21349,-2.0424037,-7.115717,6.396858,0
21350,-1.987337,-7.2833114000000005,6.368128,0
21351,-1.8939631999999997,-7.154024000000001,6.2963014,0
21352,-1.8484733,-7.252186999999999,6.358551,0
21353,-1.8125603,-7.2138796,6.277148,0
21354,-1.8412906999999998,-7.355137299999999,6.2508116,0
21355,-1.927482,-7.15163,6.293907,0
21356,-1.8867806,-7.1444472999999995,6.145467,0
21357,-1.8484733,-7.254581,6.3920699999999995,0
21358,-2.0831049999999998,-7.051073599999999,6.2556,0
21359,-1.7527053,-7.4413285,6.279542,0
21360,-1.7838299,-7.106139999999999,6.502203,0
21361,-1.8939631999999997,-7.3192244,6.13589,0
21362,-1.8987516,-6.9744589999999995,6.454319,0
21363,-1.9657892,-7.369502499999999,5.795913,0
21364,-2.1357775,-7.4293575,5.9515367,0
21365,-2.5380034,-7.1324762999999995,5.8222494000000005,0
21366,-0.3760393,-8.808417,6.720075,0
21367,-1.1541549,-7.7214503,5.6905684,0
21368,-0.8333318000000001,-6.529137599999999,8.683321000000001,0
21369,0.24884734,-7.4173865,7.694514999999999,0
21370,-0.88361007,-6.375909,6.9211884,0
21371,-1.582717,-6.871508599999999,7.033715700000001,0
21372,-1.4869488000000002,-5.195567,7.5197387,0
21373,-1.6377836000000001,-6.225074299999999,7.170185000000001,0
21374,-1.963395,-6.2969003,6.583606,0
21375,-1.9801543999999998,-6.232257,7.500585000000001,0
21376,-1.8939631999999997,-6.112546400000001,7.086388,0
21377,-1.7335516,-6.5770216,6.882880999999999,0
21378,-1.8365023,-7.161206699999999,6.928371,0
21379,-1.8963574,-6.940940400000001,6.696133000000001,0
21380,-2.032827,-7.022342999999999,6.451925,0
21381,-2.2267572999999996,-7.15163,6.442348,0
21382,-1.8293197,-8.027908,7.452700999999999,0
21383,-1.3792098999999998,-7.187542999999999,6.2843304,0
21384,-1.6042646999999999,-6.859537599999999,6.111948,0
21385,-2.0998645000000002,-7.221062,6.327426,0
21386,-2.071134,-7.2043029999999995,6.2843304,0
21387,-1.8700212,-7.3431664,6.3082724,0
21388,-2.1477485,-7.4892125,7.0744169999999995,0
21389,-1.6162357,-7.106139999999999,5.4248123,0
21390,-0.9338883,-7.271340400000001,7.1773677,0
21391,-2.1836617,-5.418228,6.461501599999999,0
21392,-2.0950759999999997,-6.50759,8.307431,0
21393,-3.2945712,-5.272182,7.613112400000001,0
21394,-1.6066589,-8.166772,7.8956285,0
21395,-1.6114473,-6.6727896,7.0768113,0
21396,-2.1142297,-5.5068135,7.706486,0
21397,-1.510891,-5.7558107000000005,8.618677,0
21398,-2.8061540000000003,-7.7597575,6.013786,0
21399,-2.0591630000000003,-6.6488476,8.020126,0
21400,-1.4342765,-9.588927,5.575647,0
21401,-2.011279,-6.83799,4.47192,0
21402,-1.7598879,-8.324788999999999,6.844574000000001,0
21403,-1.7527053,-6.3711205,5.918018,0
21404,-1.096694,-7.7118735,6.6075478,0
21405,-1.8125603,-6.201132,6.372916,0
21406,-1.7718589,-7.189937,6.085612,0
21407,-1.8341081000000001,-7.673566,5.5804352999999995,0
21408,-1.7862241,-7.1109285,5.906047,0
21409,-2.056769,-7.364714,5.7192989999999995,0
21410,-1.9394529999999999,-7.5993457,6.092794400000001,0
21411,-1.9897311999999998,-7.403021300000001,6.1406784000000005,0
21412,-1.8436848999999997,-7.661594999999999,5.7767596,0
21413,-1.7694647000000001,-7.6184993,5.894076,0
21414,-1.1541549,-6.7134914000000006,6.703315700000001,0
21415,-1.7479168999999999,-6.871508599999999,6.3633394,0
21416,-1.8628384999999998,-7.726238700000001,6.5381160000000005,0
21417,-1.8053776999999998,-6.921786999999999,6.408829,0
21418,-1.8484733,-7.3599257,6.2651769999999996,0
21419,-1.8939631999999997,-6.981642,6.4208,0
21420,-1.9562124,-7.209091,6.2556,0
21421,-2.1262007,-6.919392599999999,6.145467,0
21422,-2.1022587,-7.0151606,6.289119,0
21423,-2.0304327,-7.4054155,6.281936,0
21424,-2.2028152999999997,-7.3455606,6.080823400000001,0
21425,-2.2602759999999997,-7.3120418,5.884499,0
21426,-2.0280384999999996,-7.273734599999999,6.123919,0
21427,-2.119018,-7.027131599999999,6.092794400000001,0
21428,-2.2195747000000003,-7.041496799999999,6.396858,0
21429,-2.581099,-7.9656587,6.3130608,0
21430,-2.4805427000000004,-7.764546000000001,6.6745853,0
21431,-2.154931,-6.878691000000001,7.134272,0
21432,-1.6042646999999999,-6.0263553,7.0576577,0
21433,-1.4797662,-6.876297,6.147861,0
21434,-0.9602245,-6.620117,6.8062663,0
21435,-2.008885,-5.7893295,6.344186,0
21436,-0.8429085999999999,-7.7501807000000005,4.9675198,0
21437,-0.99853176,-6.533926,4.5724764,0
